function,precision,x,y,z,px,py,backend,nodes,jit_time,min_time,max_time,mean_time,std_div,last_time,generated_code,argument_size,output_size,temp_size,flops
IFFT,float32,16384,16384,16384,1,16,NCCL,4,10.93,14.08,22.8,15.04,1.65,13.54,9776,16384,8192,4096,1811516111.9512362
IFFT,float32,16384,16384,16384,16,1,NCCL,4,27.04,7.34,18.05,21.18,1.33,19.2,9804,16384,8192,4096,1499867177.5680752
IFFT,float32,16384,16384,16384,8,4,NCCL,8,19.8,6.55,36.47,28.49,4.2,16.43,8254,16384,8192,4096,1389523233.697555
IFFT,float32,16384,16384,16384,4,8,NCCL,8,27.24,8.59,20.02,12.1,3.44,23.02,6439,16384,8192,4096,1809038198.119296
IFFT,float32,16384,16384,16384,1,32,NCCL,8,24.97,14.83,33.58,17.72,2.62,13.72,6849,16384,8192,4096,1370233307.076472
IFFT,float32,16384,16384,16384,32,1,NCCL,8,28.54,14.19,39.49,14.43,2.3,22.93,2994,16384,8192,4096,1074528915.9969115
IFFT,float32,16384,16384,16384,8,16,NCCL,32,28.47,12.1,36.23,18.11,2.96,16.39,7093,16384,8192,4096,1066721436.9030031
IFFT,float32,16384,16384,16384,16,8,NCCL,32,21.72,12.54,30.21,10.27,3.18,22.56,6587,16384,8192,4096,1159420085.9515705
IFFT,float32,16384,16384,16384,1,64,NCCL,16,27.78,10.75,32.94,26.95,2.69,14.46,3810,16384,8192,4096,1748769716.4820142
IFFT,float32,16384,16384,16384,64,1,NCCL,16,13.95,13.34,30.96,24.63,2.7,17.78,9381,16384,8192,4096,1939752445.6950557
IFFT,float32,16384,16384,16384,16,16,NCCL,64,11.64,14.76,31.87,17.85,1.63,22.36,7044,16384,8192,4096,1245673064.4238634
IFFT,float32,16384,16384,16384,1,128,NCCL,32,23.81,9.33,35.78,27.95,3.18,21.72,1694,16384,8192,4096,1703977679.1241255
IFFT,float32,16384,16384,16384,128,1,NCCL,32,24.92,12.47,18.69,19.02,3.02,21.7,2866,16384,8192,4096,1331568642.8127787
IFFT,float32,16384,16384,16384,1,256,NCCL,64,25.82,11.93,20.3,10.95,3.91,15.6,4609,16384,8192,4096,1481882060.2665164
IFFT,float32,16384,16384,16384,256,1,NCCL,64,18.91,9.51,20.87,11.28,3.92,18.63,8406,16384,8192,4096,1000451279.7540063
IFFT,float32,16384,16384,16384,128,2,NCCL,64,13.01,13.42,30.62,16.09,2.92,15.31,3491,16384,8192,4096,1976592597.8910315
IFFT,float32,16384,16384,16384,2,128,NCCL,64,21.28,10.0,35.18,26.1,1.92,14.32,1926,16384,8192,4096,1352715319.3002884
IFFT,float64,1024,1024,1024,1,4,NCCL,1,20.92,7.95,31.91,29.08,2.37,12.53,7356,1024,512,256,1374323124.5062976
IFFT,float64,1024,1024,1024,4,1,NCCL,1,11.84,14.72,18.43,26.77,2.19,18.68,4968,1024,512,256,1393204567.744711
IFFT,float64,1024,1024,1024,2,2,NCCL,1,12.23,12.97,38.27,17.21,3.66,23.9,4686,1024,512,256,1096366161.6349618
IFFT,float64,1024,1024,1024,2,4,NCCL,2,19.57,10.15,29.73,10.58,3.6,24.28,8560,1024,512,256,1815959085.3100028
IFFT,float64,1024,1024,1024,4,2,NCCL,2,27.79,12.59,31.99,16.53,3.73,15.16,8283,1024,512,256,1717293806.5338278
IFFT,float64,1024,1024,1024,8,1,NCCL,2,29.75,10.89,29.19,13.28,2.36,13.36,8853,1024,512,256,1123840701.4807699
IFFT,float64,1024,1024,1024,1,8,NCCL,2,23.64,5.55,24.0,19.0,1.63,24.16,6583,1024,512,256,1545516242.7710748
IFFT,float64,1024,1024,1024,4,4,NCCL,4,24.21,8.11,17.52,19.61,4.1,24.83,3747,1024,512,256,1829854602.742262
IFFT,float64,1024,1024,1024,8,2,NCCL,4,18.73,10.13,29.29,16.43,4.05,16.96,2499,1024,512,256,1904809200.2793314
IFFT,float64,1024,1024,1024,2,8,NCCL,4,22.97,8.32,24.47,18.51,1.54,21.96,1976,1024,512,256,1808561580.5871446
IFFT,float64,1024,1024,1024,1,16,NCCL,4,26.33,6.05,22.26,11.14,3.93,13.42,4774,1024,512,256,1852508726.908481
IFFT,float64,1024,1024,1024,16,1,NCCL,4,29.74,10.95,21.36,20.43,4.45,19.17,8945,1024,512,256,1624206456.451456
IFFT,float64,1024,1024,1024,8,4,NCCL,8,26.19,14.87,35.47,24.94,3.8,19.84,4721,1024,512,256,1821712714.4684687
IFFT,float64,1024,1024,1024,4,8,NCCL,8,11.19,5.12,34.53,26.11,4.93,12.42,2012,1024,512,256,1361752277.8238456
IFFT,float64,1024,1024,1024,1,32,NCCL,8,22.5,13.41,25.59,11.26,2.59,13.36,3921,1024,512,256,1608080194.7766218
IFFT,float64,1024,1024,1024,32,1,NCCL,8,20.2,13.73,34.91,19.36,3.35,20.23,4933,1024,512,256,1033004322.4650707
IFFT,float64,1024,1024,1024,8,16,NCCL,32,11.72,7.72,39.45,13.26,4.24,23.88,9123,1024,512,256,1944222510.4015932
IFFT,float64,1024,1024,1024,16,8,NCCL,32,23.23,11.67,15.09,26.51,1.54,12.41,4052,1024,512,256,1725712641.4084516
IFFT,float64,1024,1024,1024,1,64,NCCL,16,19.58,7.74,23.6,25.28,4.18,21.65,6737,1024,512,256,1022017020.6324452
IFFT,float64,1024,1024,1024,64,1,NCCL,16,18.56,14.23,30.06,12.29,2.83,11.06,1193,1024,512,256,1555341657.4142082
IFFT,float64,1024,1024,1024,16,16,NCCL,64,24.51,7.01,22.37,24.2,4.41,12.83,4426,1024,512,256,1567634784.182139
IFFT,float64,1024,1024,1024,1,128,NCCL,32,24.73,10.53,29.08,21.76,2.87,13.01,3103,1024,512,256,1117650462.8485003
IFFT,float64,1024,1024,1024,128,1,NCCL,32,11.72,6.16,17.65,17.35,1.16,16.32,7285,1024,512,256,1145728985.4774158
IFFT,float64,1024,1024,1024,1,256,NCCL,64,10.16,6.59,39.64,23.26,1.42,21.32,2246,1024,512,256,1789038933.2851377
IFFT,float64,1024,1024,1024,256,1,NCCL,64,24.04,6.96,30.95,15.74,4.38,18.31,2711,1024,512,256,1086408286.203964
IFFT,float64,1024,1024,1024,128,2,NCCL,64,19.74,11.9,21.74,15.8,2.96,11.26,3446,1024,512,256,1787593732.3951697
IFFT,float64,1024,1024,1024,2,128,NCCL,64,16.46,12.85,34.15,29.98,4.53,16.65,5214,1024,512,256,1793011953.5146568
IFFT,float64,2048,2048,2048,1,4,NCCL,1,24.07,11.4,38.0,22.94,1.29,19.9,5446,2048,1024,512,1849082938.1882496
IFFT,float64,2048,2048,2048,4,1,NCCL,1,19.64,9.06,39.4,22.22,4.36,16.45,4581,2048,1024,512,1934809738.7166858
IFFT,float64,2048,2048,2048,2,2,NCCL,1,24.24,14.16,24.04,22.86,3.08,23.16,2843,2048,1024,512,1954465271.1442528
IFFT,float64,2048,2048,2048,2,4,NCCL,2,12.88,14.54,19.02,28.97,3.08,22.09,1814,2048,1024,512,1768636174.3904004
IFFT,float64,2048,2048,2048,4,2,NCCL,2,14.61,11.88,29.69,14.64,1.63,14.39,3135,2048,1024,512,1744024522.267517
IFFT,float64,2048,2048,2048,8,1,NCCL,2,13.35,5.77,33.72,28.82,1.69,11.03,2225,2048,1024,512,1145289559.181694
IFFT,float64,2048,2048,2048,1,8,NCCL,2,26.34,13.62,29.99,18.16,3.12,14.98,3187,2048,1024,512,1674510196.6075506
IFFT,float64,2048,2048,2048,4,4,NCCL,4,23.55,14.9,30.75,20.21,1.87,19.38,5993,2048,1024,512,1915833780.3593478
IFFT,float64,2048,2048,2048,8,2,NCCL,4,26.8,12.64,30.55,19.6,4.49,20.71,7353,2048,1024,512,1225005700.4961846
IFFT,float64,2048,2048,2048,2,8,NCCL,4,21.06,14.7,36.43,19.91,3.2,22.35,1180,2048,1024,512,1783075605.2759542
IFFT,float64,2048,2048,2048,1,16,NCCL,4,19.51,11.34,29.38,18.14,4.36,14.55,7525,2048,1024,512,1634118208.2455273
IFFT,float64,2048,2048,2048,16,1,NCCL,4,21.18,7.43,16.67,28.02,2.56,11.65,3079,2048,1024,512,1601709485.2124438
IFFT,float64,2048,2048,2048,8,4,NCCL,8,17.74,11.61,18.75,28.26,3.22,17.32,9187,2048,1024,512,1932752787.5528345
IFFT,float64,2048,2048,2048,4,8,NCCL,8,15.79,7.74,37.97,10.32,4.72,14.44,1173,2048,1024,512,1762167448.336319
IFFT,float64,2048,2048,2048,1,32,NCCL,8,29.35,13.43,30.12,16.31,3.69,13.93,8337,2048,1024,512,1829742644.2504122
IFFT,float64,2048,2048,2048,32,1,NCCL,8,17.01,10.94,24.23,13.23,4.85,17.29,9191,2048,1024,512,1010189183.709627
IFFT,float64,2048,2048,2048,8,16,NCCL,32,15.21,5.59,32.67,23.78,2.94,19.26,6262,2048,1024,512,1705004187.6718671
IFFT,float64,2048,2048,2048,16,8,NCCL,32,12.4,10.14,35.82,14.07,2.92,11.1,8127,2048,1024,512,1254960457.2408178
IFFT,float64,2048,2048,2048,1,64,NCCL,16,19.92,9.71,22.75,21.83,2.89,24.85,8128,2048,1024,512,1145205721.737109
IFFT,float64,2048,2048,2048,64,1,NCCL,16,26.04,5.65,26.77,17.19,2.12,24.21,8258,2048,1024,512,1969762184.8753638
IFFT,float64,2048,2048,2048,16,16,NCCL,64,20.3,5.47,17.01,19.93,4.68,24.78,7490,2048,1024,512,1302419731.220412
IFFT,float64,2048,2048,2048,1,128,NCCL,32,13.24,7.89,33.33,21.04,1.42,20.24,1136,2048,1024,512,1125569510.648562
IFFT,float64,2048,2048,2048,128,1,NCCL,32,29.86,8.05,33.65,28.94,1.35,11.26,2536,2048,1024,512,1376461156.9726975
IFFT,float64,2048,2048,2048,1,256,NCCL,64,14.94,7.66,17.31,21.53,3.25,13.91,1663,2048,1024,512,1221825711.9037907
IFFT,float64,2048,2048,2048,256,1,NCCL,64,27.49,13.73,17.29,12.2,4.25,20.03,8853,2048,1024,512,1772038507.8897996
IFFT,float64,2048,2048,2048,128,2,NCCL,64,17.79,14.94,30.07,29.2,1.77,14.97,3802,2048,1024,512,1365525007.7610688
IFFT,float64,2048,2048,2048,2,128,NCCL,64,26.98,12.74,22.56,11.68,2.26,17.21,4831,2048,1024,512,1512554051.8815818
IFFT,float64,4096,4096,4096,1,4,NCCL,1,27.93,10.55,16.81,23.38,2.13,16.13,6586,4096,2048,1024,1586348491.5172865
IFFT,float64,4096,4096,4096,4,1,NCCL,1,15.16,6.18,17.71,19.25,2.15,24.95,7140,4096,2048,1024,1403337367.98389
IFFT,float64,4096,4096,4096,2,2,NCCL,1,16.75,8.77,19.27,20.85,4.2,23.52,4341,4096,2048,1024,1358647766.9785168
IFFT,float64,4096,4096,4096,2,4,NCCL,2,16.74,12.01,17.06,17.79,3.26,20.54,3686,4096,2048,1024,1668679936.6493902
IFFT,float64,4096,4096,4096,4,2,NCCL,2,29.73,14.32,33.45,25.44,3.38,14.32,4777,4096,2048,1024,1476866334.6129355
IFFT,float64,4096,4096,4096,8,1,NCCL,2,22.28,10.19,33.27,15.5,4.54,14.09,6615,4096,2048,1024,1838971336.8759737
IFFT,float64,4096,4096,4096,1,8,NCCL,2,19.06,14.25,34.64,28.2,1.16,22.75,5004,4096,2048,1024,1365160918.89994
IFFT,float64,4096,4096,4096,4,4,NCCL,4,29.58,11.78,32.19,29.98,4.82,11.55,2078,4096,2048,1024,1991904787.6770496
IFFT,float64,4096,4096,4096,8,2,NCCL,4,27.87,7.38,24.93,10.45,4.71,11.3,3092,4096,2048,1024,1610642804.6683831
IFFT,float64,4096,4096,4096,2,8,NCCL,4,11.77,6.05,36.23,19.23,2.43,16.96,1127,4096,2048,1024,1984372450.7205489
IFFT,float64,4096,4096,4096,1,16,NCCL,4,27.08,6.8,33.92,18.83,2.25,20.29,5170,4096,2048,1024,1365241818.7141743
IFFT,float64,4096,4096,4096,16,1,NCCL,4,10.24,8.36,30.21,21.96,4.13,16.61,8206,4096,2048,1024,1173142954.9304285
IFFT,float64,4096,4096,4096,8,4,NCCL,8,12.55,11.66,18.91,13.38,4.18,24.39,6414,4096,2048,1024,1961750722.9287384
IFFT,float64,4096,4096,4096,4,8,NCCL,8,18.89,12.54,22.71,29.05,3.55,24.41,6032,4096,2048,1024,1095239639.6591592
IFFT,float64,4096,4096,4096,1,32,NCCL,8,22.61,8.6,36.01,24.6,2.25,16.93,9502,4096,2048,1024,1813300136.4207625
IFFT,float64,4096,4096,4096,32,1,NCCL,8,15.02,7.71,28.37,10.87,1.54,11.18,6752,4096,2048,1024,1400067444.6036792
IFFT,float64,4096,4096,4096,8,16,NCCL,32,13.6,14.4,19.11,21.28,3.68,11.51,1737,4096,2048,1024,1435955619.5599546
IFFT,float64,4096,4096,4096,16,8,NCCL,32,15.96,5.54,21.2,21.81,1.83,12.34,5506,4096,2048,1024,1304743252.0085607
IFFT,float64,4096,4096,4096,1,64,NCCL,16,14.11,8.85,34.26,28.07,4.47,16.94,3448,4096,2048,1024,1491774119.915268
IFFT,float64,4096,4096,4096,64,1,NCCL,16,22.57,11.26,16.43,16.38,3.1,13.48,8340,4096,2048,1024,1327768979.4890075
IFFT,float64,4096,4096,4096,16,16,NCCL,64,20.94,11.81,33.05,24.79,2.41,19.02,8005,4096,2048,1024,1380741987.0554705
IFFT,float64,4096,4096,4096,1,128,NCCL,32,13.73,13.26,37.11,19.41,4.06,24.71,1355,4096,2048,1024,1969116261.9454546
IFFT,float64,4096,4096,4096,128,1,NCCL,32,27.8,6.32,20.01,23.79,4.02,14.22,5480,4096,2048,1024,1317268092.5877748
IFFT,float64,4096,4096,4096,1,256,NCCL,64,15.25,10.52,28.77,21.72,1.29,22.41,3809,4096,2048,1024,1975518381.5877457
IFFT,float64,4096,4096,4096,256,1,NCCL,64,24.82,9.43,36.23,19.51,3.52,14.84,6620,4096,2048,1024,1777457733.012546
IFFT,float64,4096,4096,4096,128,2,NCCL,64,24.19,8.95,20.29,28.81,2.57,23.46,9962,4096,2048,1024,1543348332.987778
IFFT,float64,4096,4096,4096,2,128,NCCL,64,21.94,7.26,17.88,24.01,1.43,11.47,3570,4096,2048,1024,1972422272.1410036
IFFT,float64,8192,8192,8192,1,4,NCCL,1,28.16,6.41,24.28,13.07,4.52,19.51,9728,8192,4096,2048,1169771312.015998
IFFT,float64,8192,8192,8192,4,1,NCCL,1,24.03,9.87,32.18,21.38,2.02,18.6,2385,8192,4096,2048,1849257244.112574
IFFT,float64,8192,8192,8192,2,2,NCCL,1,21.26,7.59,17.78,27.94,3.03,19.99,7618,8192,4096,2048,1659380560.822805
IFFT,float64,8192,8192,8192,2,4,NCCL,2,29.22,7.94,36.13,28.55,3.15,22.35,1449,8192,4096,2048,1624462817.3469567
IFFT,float64,8192,8192,8192,4,2,NCCL,2,26.11,13.78,21.97,20.53,1.53,17.88,1107,8192,4096,2048,1210105761.542494
IFFT,float64,8192,8192,8192,8,1,NCCL,2,23.02,7.19,19.93,11.92,1.29,14.91,1575,8192,4096,2048,1980765987.2935686
IFFT,float64,8192,8192,8192,1,8,NCCL,2,12.65,6.29,34.14,20.41,3.71,14.06,8968,8192,4096,2048,1598967334.770828
IFFT,float64,8192,8192,8192,4,4,NCCL,4,29.45,7.87,30.22,14.91,2.38,23.14,2816,8192,4096,2048,1039112423.9653022
IFFT,float64,8192,8192,8192,8,2,NCCL,4,22.65,11.52,37.96,12.7,3.56,21.72,6646,8192,4096,2048,1135198385.5399995
IFFT,float64,8192,8192,8192,2,8,NCCL,4,25.59,12.36,30.49,23.58,2.64,23.52,6397,8192,4096,2048,1267489924.801831
IFFT,float64,8192,8192,8192,1,16,NCCL,4,25.04,12.59,27.35,21.93,3.53,21.67,5325,8192,4096,2048,1994806488.835577
IFFT,float64,8192,8192,8192,16,1,NCCL,4,24.19,12.74,18.56,28.99,3.71,11.45,1152,8192,4096,2048,1817388705.92327
IFFT,float64,8192,8192,8192,8,4,NCCL,8,17.65,12.03,15.93,18.03,4.94,18.67,1706,8192,4096,2048,1718563630.5568495
IFFT,float64,8192,8192,8192,4,8,NCCL,8,20.6,9.82,20.26,12.4,3.13,17.4,3893,8192,4096,2048,1933548983.895173
IFFT,float64,8192,8192,8192,1,32,NCCL,8,18.1,14.05,22.21,23.81,1.58,19.38,1156,8192,4096,2048,1834502260.846732
IFFT,float64,8192,8192,8192,32,1,NCCL,8,29.03,13.35,27.11,10.45,2.24,19.68,5338,8192,4096,2048,1859132405.908647
IFFT,float64,8192,8192,8192,8,16,NCCL,32,25.4,14.29,29.43,18.0,4.86,23.86,4969,8192,4096,2048,1980935830.557208
IFFT,float64,8192,8192,8192,16,8,NCCL,32,28.45,9.6,23.79,27.34,3.7,22.79,9574,8192,4096,2048,1724368118.794845
IFFT,float64,8192,8192,8192,1,64,NCCL,16,17.55,9.91,35.62,25.65,1.16,11.94,7931,8192,4096,2048,1465195456.4647098
IFFT,float64,8192,8192,8192,64,1,NCCL,16,12.03,9.42,20.28,25.95,3.45,11.41,2686,8192,4096,2048,1883024342.1842241
IFFT,float64,8192,8192,8192,16,16,NCCL,64,15.02,13.5,29.47,27.35,2.98,20.71,6841,8192,4096,2048,1988660201.9654217
IFFT,float64,8192,8192,8192,1,128,NCCL,32,22.11,10.72,26.78,28.36,2.45,19.0,1783,8192,4096,2048,1574073336.112813
IFFT,float64,8192,8192,8192,128,1,NCCL,32,29.1,12.53,22.22,19.78,2.36,14.56,6318,8192,4096,2048,1631566169.5897577
IFFT,float64,8192,8192,8192,1,256,NCCL,64,29.85,5.8,20.91,15.98,4.25,18.62,8589,8192,4096,2048,1913981879.5037937
IFFT,float64,8192,8192,8192,256,1,NCCL,64,25.81,13.7,29.75,11.73,2.37,15.72,3798,8192,4096,2048,1229742924.4359744
IFFT,float64,8192,8192,8192,128,2,NCCL,64,12.88,8.29,23.85,21.27,1.22,14.56,6480,8192,4096,2048,1491135119.0455892
IFFT,float64,8192,8192,8192,2,128,NCCL,64,20.61,14.37,24.01,27.54,2.51,18.19,5024,8192,4096,2048,1367102992.8403597
IFFT,float64,16384,16384,16384,1,4,NCCL,1,28.21,10.2,38.0,11.71,2.82,14.75,6686,16384,8192,4096,1066627306.8538315
IFFT,float64,16384,16384,16384,4,1,NCCL,1,10.42,11.13,25.85,23.97,3.58,18.29,3564,16384,8192,4096,1808956783.0324745
IFFT,float64,16384,16384,16384,2,2,NCCL,1,20.28,8.14,28.84,21.93,4.53,14.37,1322,16384,8192,4096,1382140039.1916456
IFFT,float64,16384,16384,16384,2,4,NCCL,2,27.93,7.22,37.9,18.27,3.91,18.93,7646,16384,8192,4096,1470059066.5022147
IFFT,float64,16384,16384,16384,4,2,NCCL,2,27.42,6.68,34.58,16.78,4.48,17.55,8964,16384,8192,4096,1908427709.356515
IFFT,float64,16384,16384,16384,8,1,NCCL,2,11.11,6.82,38.1,15.81,1.25,13.47,7232,16384,8192,4096,1087830842.781294
IFFT,float64,16384,16384,16384,1,8,NCCL,2,27.23,10.77,21.82,23.32,1.18,15.14,4289,16384,8192,4096,1568300021.4062119
IFFT,float64,16384,16384,16384,4,4,NCCL,4,23.06,12.25,27.32,23.07,1.23,17.87,8706,16384,8192,4096,1117641532.959089
IFFT,float64,16384,16384,16384,8,2,NCCL,4,19.93,10.13,16.56,12.82,3.81,18.11,4759,16384,8192,4096,1800392730.4286594
IFFT,float64,16384,16384,16384,2,8,NCCL,4,17.21,5.81,29.27,24.51,3.5,17.65,8465,16384,8192,4096,1253557971.8524241
IFFT,float64,16384,16384,16384,1,16,NCCL,4,19.58,12.11,16.43,29.36,1.36,14.19,3874,16384,8192,4096,1314370814.9155686
IFFT,float64,16384,16384,16384,16,1,NCCL,4,27.32,11.38,27.78,22.5,4.86,16.31,5033,16384,8192,4096,1964449938.4239063
IFFT,float64,16384,16384,16384,8,4,NCCL,8,15.08,8.23,33.54,25.34,4.04,21.62,1142,16384,8192,4096,1884156125.193695
IFFT,float64,16384,16384,16384,4,8,NCCL,8,15.04,8.64,17.85,24.99,2.67,17.46,1162,16384,8192,4096,1621023878.147399
IFFT,float64,16384,16384,16384,1,32,NCCL,8,10.17,8.93,36.75,17.83,2.71,24.36,2211,16384,8192,4096,1047163344.0783972
IFFT,float64,16384,16384,16384,32,1,NCCL,8,15.29,12.45,38.16,28.76,3.21,13.35,8373,16384,8192,4096,1831363975.7072923
IFFT,float64,16384,16384,16384,8,16,NCCL,32,12.49,10.5,21.22,18.8,3.74,16.85,4199,16384,8192,4096,1846678191.6735682
IFFT,float64,16384,16384,16384,16,8,NCCL,32,27.01,11.48,26.14,27.47,1.98,12.26,6141,16384,8192,4096,1677139751.6095662
IFFT,float64,16384,16384,16384,1,64,NCCL,16,14.03,14.29,16.7,16.89,2.09,21.2,6479,16384,8192,4096,1032341006.7351364
IFFT,float64,16384,16384,16384,64,1,NCCL,16,22.03,8.45,18.26,29.81,1.44,12.04,1505,16384,8192,4096,1395074366.3135524
IFFT,float64,16384,16384,16384,16,16,NCCL,64,20.15,9.16,30.81,17.41,2.86,12.11,1654,16384,8192,4096,1119349400.9454489
IFFT,float64,16384,16384,16384,1,128,NCCL,32,27.75,11.13,26.46,24.72,3.78,17.61,2257,16384,8192,4096,1963092585.3701766
IFFT,float64,16384,16384,16384,128,1,NCCL,32,19.82,11.42,36.39,27.8,2.44,11.79,8217,16384,8192,4096,1049475889.656664
IFFT,float64,16384,16384,16384,1,256,NCCL,64,14.31,13.84,35.3,16.92,4.0,12.2,1479,16384,8192,4096,1327389069.6115456
IFFT,float64,16384,16384,16384,256,1,NCCL,64,22.31,8.54,32.05,16.55,2.66,17.48,4333,16384,8192,4096,1301956357.8943982
IFFT,float64,16384,16384,16384,128,2,NCCL,64,22.66,13.23,29.51,14.23,4.4,12.04,4717,16384,8192,4096,1850730108.2582252
IFFT,float64,16384,16384,16384,2,128,NCCL,64,19.24,10.73,34.7,25.82,2.98,22.99,2796,16384,8192,4096,1211778636.2440326
